time,tavg,tmin,tmax,prcp,snow,wspd,pres
2010-03-01,10.7,8.0,13.3,0.19291044776119404,0.0,5.0,1.0044795411639997
2010-03-02,11.2,7.8,14.4,0.19291044776119404,0.0,12.8,1.0044795411639997
2010-03-03,7.8,3.9,11.7,0.19291044776119404,0.0,8.2,0.99827291795
2010-03-04,6.9,2.2,13.9,0.0,0.0,2.4,1.0039970730899999
2010-03-05,7.4,1.7,12.8,0.0,0.0,4.7,1.0044795411639997
2010-03-06,11.4,5.6,19.4,0.0,0.0,6.7,0.99600299436
2010-03-07,10.9,3.3,18.9,0.0,0.0,6.4,0.9963977636799999
2010-03-08,8.2,5.0,12.2,0.19291044776119404,0.0,13.0,1.00379968843
2010-03-09,6.6,0.0,12.8,0.19291044776119404,0.0,9.0,1.0070565353199998
2010-03-10,7.6,1.7,15.0,0.19291044776119404,0.0,8.9,1.0059709196899997
2010-03-11,7.6,-0.6,15.0,0.0,0.0,3.1,1.0044795411639997
2010-03-12,9.0,3.9,12.2,0.19291044776119404,0.0,8.5,1.0044795411639997
2010-03-13,7.5,1.0,15.0,0.0,0.0,7.5,1.0044795411639997
2010-03-15,10.5,2.2,20.6,0.0,0.0,5.0,1.0085369202699999
2010-03-16,12.5,5.0,20.6,0.19291044776119404,0.0,4.9,1.0044795411639997
2010-03-17,14.0,6.1,22.8,0.0,0.0,7.6,1.0061683043499998
2010-03-18,14.6,3.3,27.2,0.0,0.0,9.6,1.0044795411639997
2010-03-19,14.1,5.0,25.6,0.0,0.0,10.3,1.00241799581
2010-03-20,10.0,2.8,17.8,0.0,0.0,5.7,1.0064643813399998
2010-03-21,10.5,6.1,17.8,0.0,0.0,4.9,1.0044795411639997
2010-03-22,12.3,3.9,20.6,0.0,0.0,6.1,1.0044795411639997
2010-03-23,12.4,4.4,22.8,0.0,0.0,9.7,1.00291145746
2010-03-24,10.6,8.9,15.0,0.19291044776119404,0.0,7.7,1.0044795411639997
