time,tavg,tmin,tmax,prcp,snow,wspd,pres
2000-03-02,9.4,7.0,14.0,0.19291044776119404,0.0,6.7,1.0044795411639997
2000-03-03,9.5,3.0,18.0,0.19291044776119404,0.0,6.4,1.0044795411639997
2000-03-04,9.4,7.0,12.0,0.19291044776119404,0.0,7.8,0.9958056096999999
2000-03-05,8.4,7.0,10.0,0.19291044776119404,0.0,14.9,1.0044795411639997
2000-03-06,8.8,5.0,13.0,0.19291044776119404,0.0,8.021739130434783,0.9944239170799999
2000-03-09,9.8,6.0,14.0,0.19291044776119404,0.0,8.021739130434783,1.0044795411639997
2000-03-10,8.9,3.0,14.0,0.19291044776119404,0.0,8.021739130434783,1.01297807512
2000-03-11,11.9,7.0,18.0,0.19291044776119404,0.0,8.2,1.01238592114
2000-03-12,10.9,4.0,19.0,0.19291044776119404,0.0,8.021739130434783,1.00695784299
2000-03-13,11.1,4.0,19.0,0.19291044776119404,0.0,5.3,1.0044795411639997
2000-03-14,13.6,7.0,23.0,0.19291044776119404,0.0,8.021739130434783,1.00606961202
2000-03-15,14.4,4.0,25.0,0.19291044776119404,0.0,8.021739130434783,1.0026153804699998
2000-03-16,14.4,9.0,21.0,0.19291044776119404,0.0,18.1,1.00626699668
2000-03-18,16.0,8.0,24.0,0.19291044776119404,0.0,8.021739130434783,1.0044795411639997
2000-03-19,12.9,8.0,17.0,0.19291044776119404,0.0,20.1,1.0052800733799998
2000-03-22,11.7,5.0,18.0,0.19291044776119404,0.0,8.021739130434783,1.0044795411639997
2000-03-23,11.7,7.0,17.0,0.19291044776119404,0.0,8.021739130434783,1.00379968843
2000-03-24,9.5,6.0,17.0,0.19291044776119404,0.0,8.021739130434783,1.0016284571699998
2000-03-25,9.9,6.0,16.0,0.19291044776119404,0.0,8.021739130434783,1.0048853040599999
2000-03-26,9.7,4.0,18.0,0.19291044776119404,0.0,8.021739130434783,1.00814215095
2000-03-27,12.0,8.0,19.0,0.19291044776119404,0.0,8.021739130434783,1.00291145746
2000-03-28,10.0,3.0,17.0,0.19291044776119404,0.0,8.021739130434783,1.0006415338699999
2000-03-29,10.8,3.0,21.0,0.19291044776119404,0.0,8.021739130434783,1.00320753445
2000-03-30,15.8,4.0,27.0,0.19291044776119404,0.0,8.021739130434783,1.0055761503699998
2000-04-03,13.7,6.0,23.0,0.2288235294117647,0.0,8.6,1.00537876571
2000-04-04,12.7,8.0,17.0,0.2288235294117647,0.0,8.730244755244755,1.0073526123099998
2000-04-06,11.4,8.0,18.0,0.2288235294117647,0.0,8.730244755244755,1.0055761503699998
2000-04-07,11.2,5.0,24.0,0.2288235294117647,0.0,8.730244755244755,1.00656307367
2000-04-08,11.4,8.0,17.0,0.2288235294117647,0.0,8.730244755244755,1.0061683043499998
2000-04-09,11.6,4.0,20.0,0.2288235294117647,0.0,8.730244755244755,1.0054774580399999
2000-04-10,12.0,3.0,23.0,0.2288235294117647,0.0,8.730244755244755,1.00419445775
2000-04-11,14.1,9.0,23.0,0.2288235294117647,0.0,8.730244755244755,1.00389838076
2000-04-12,14.9,11.0,22.0,0.2288235294117647,0.0,9.9,1.0030617595405504
2000-04-13,14.0,12.0,17.0,0.2288235294117647,0.0,8.730244755244755,1.0030617595405504
2000-04-16,12.4,11.0,14.0,0.2288235294117647,0.0,12.4,1.0030617595405504
2000-04-17,12.3,8.0,16.0,0.2288235294117647,0.0,8.730244755244755,1.0030617595405504
2000-04-19,11.1,3.0,18.0,0.2288235294117647,0.0,8.730244755244755,1.0030617595405504
2000-04-21,14.3,7.0,23.0,0.2288235294117647,0.0,8.730244755244755,1.0001480722199998
2000-04-23,12.7,5.0,20.0,0.2288235294117647,0.0,8.730244755244755,1.0079447662899998
2000-04-25,13.9,6.0,23.0,0.2288235294117647,0.0,8.730244755244755,1.00695784299
2000-04-26,16.2,7.0,27.0,0.2288235294117647,0.0,8.730244755244755,1.0037009960999999
2000-04-27,12.0,6.0,19.0,0.2288235294117647,0.0,11.6,1.00241799581
2000-04-29,13.0,3.0,22.0,0.2288235294117647,0.0,8.730244755244755,1.00725391998
2000-04-30,13.7,5.0,23.0,0.2288235294117647,0.0,8.730244755244755,1.00606961202
2000-05-01,13.9,4.0,23.0,0.19738903394255874,0.0,9.091694352159468,1.00360230377
2000-05-02,15.2,10.0,22.0,0.19738903394255874,0.0,9.091694352159468,1.00241799581
2000-05-03,15.4,10.0,24.0,0.19738903394255874,0.0,9.091694352159468,1.00143107251
2000-05-04,15.0,9.0,23.0,0.19738903394255874,0.0,9.091694352159468,1.0003454568799999
2000-05-07,11.8,9.0,14.0,0.19738903394255874,0.0,7.4,1.0005310727893515
2000-05-08,15.2,11.0,19.0,0.19738903394255874,0.0,9.091694352159468,1.00379968843
2000-05-10,11.1,7.0,15.0,0.19738903394255874,0.0,16.1,1.0005310727893515
2000-05-11,12.0,3.0,21.0,0.19738903394255874,0.0,9.091694352159468,1.0080434586199998
2000-05-13,12.7,8.0,19.0,0.19738903394255874,0.0,9.091694352159468,1.0016284571699998
2000-05-14,12.3,8.0,16.0,0.19738903394255874,0.0,12.4,1.0005310727893515
2000-05-18,17.5,9.0,26.0,0.19738903394255874,0.0,9.091694352159468,1.0040957654199998
2000-05-21,22.7,13.0,35.0,0.19738903394255874,0.0,9.091694352159468,1.0005310727893515
2000-05-22,23.3,14.0,34.0,0.19738903394255874,0.0,9.091694352159468,0.9976807639699998
2000-05-24,17.3,13.0,25.0,0.19738903394255874,0.0,11.1,0.99689122533
2000-05-26,17.9,9.0,26.0,0.19738903394255874,0.0,9.091694352159468,1.0000493798899999
2000-05-28,19.8,11.0,30.0,0.19738903394255874,0.0,9.091694352159468,1.00182584183
2000-05-29,17.2,8.0,27.0,0.19738903394255874,0.0,9.091694352159468,0.9998519952299999
2000-05-30,16.4,8.0,25.0,0.19738903394255874,0.0,14.4,0.9998519952299999
2000-05-31,18.5,11.0,28.0,0.19738903394255874,0.0,9.091694352159468,1.0001480722199998
2000-06-01,17.0,7.0,28.0,0.0014251781472684084,0.0,8.1,0.9977794562999999
2000-06-02,13.8,9.0,22.0,0.0014251781472684084,0.0,9.161498257839721,1.00330622678
2000-06-03,14.0,9.0,23.0,0.0014251781472684084,0.0,9.161498257839721,1.00478661173
2000-06-04,13.0,9.0,21.0,0.0014251781472684084,0.0,9.161498257839721,1.0034049191099998
2000-06-05,14.9,6.0,22.0,0.0014251781472684084,0.0,9.161498257839721,1.0040957654199998
2000-06-06,16.9,7.0,26.0,0.0014251781472684084,0.0,9.161498257839721,1.00182584183
2000-06-07,14.4,10.0,21.0,0.0014251781472684084,0.0,9.161498257839721,0.9989135386583959
2000-06-10,16.6,8.0,26.0,0.0014251781472684084,0.0,9.161498257839721,1.0016284571699998
2000-06-11,18.6,9.0,28.0,0.0014251781472684084,0.0,9.161498257839721,1.0026153804699998
2000-06-12,21.6,13.0,31.0,0.0014251781472684084,0.0,11.5,1.0037009960999999
2000-06-13,29.0,18.0,42.0,0.0014251781472684084,0.0,9.161498257839721,0.9991611489199999
2000-06-15,23.0,16.0,29.0,0.0014251781472684084,0.0,9.161498257839721,0.99600299436
2000-06-17,15.7,12.0,20.0,0.0014251781472684084,0.0,9.161498257839721,0.9941278400899999
2000-06-18,15.4,12.0,20.0,0.0014251781472684084,0.0,9.161498257839721,0.9980755332899999
2000-06-19,17.4,12.0,27.0,0.0014251781472684084,0.0,9.161498257839721,0.9984703026099999
2000-06-20,17.8,9.0,29.0,0.0014251781472684084,0.0,9.161498257839721,0.9978781486299999
2000-06-21,17.6,12.0,28.0,0.0014251781472684084,0.0,9.161498257839721,0.9989135386583959
2000-06-22,15.5,11.0,24.0,0.0014251781472684084,0.0,9.161498257839721,0.9989135386583959
2000-06-23,15.1,11.0,23.0,0.0014251781472684084,0.0,9.161498257839721,0.9986676872699999
2000-06-24,15.5,11.0,22.0,0.0014251781472684084,0.0,9.161498257839721,1.00291145746
2000-06-25,16.5,11.0,27.0,0.0014251781472684084,0.0,9.161498257839721,1.0022206111499998
2000-06-26,17.0,11.0,28.0,0.0014251781472684084,0.0,9.161498257839721,0.9996546105699998
2000-06-27,17.0,11.0,26.0,0.0014251781472684084,0.0,9.161498257839721,0.9983716102799999
2000-06-29,15.3,12.0,22.0,0.0014251781472684084,0.0,9.161498257839721,0.9991611489199999
2000-06-30,15.7,12.0,24.0,0.0014251781472684084,0.0,9.161498257839721,0.9984703026099999
2000-07-01,16.4,10.0,26.0,0.0,0.0,8.613833333333336,0.99945722591
2000-07-02,14.7,10.0,23.0,0.0,0.0,10.0,0.9997533028999999
2000-07-03,15.3,8.0,26.0,0.0,0.0,8.613833333333336,1.0003454568799999
2000-07-05,16.5,11.0,23.0,0.0,0.0,8.613833333333336,1.0000493798899999
2000-07-06,15.1,8.0,23.0,0.0,0.0,8.613833333333336,1.00024676455
2000-07-07,15.3,11.0,22.0,0.0,0.0,8.613833333333336,1.00083891853
2000-07-08,16.0,12.0,24.0,0.0,0.0,8.613833333333336,1.0016284571699998
2000-07-09,16.3,9.0,27.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-10,15.0,11.0,24.0,0.0,0.0,8.613833333333336,0.9996546105699998
2000-07-11,15.5,12.0,23.0,0.0,0.0,8.613833333333336,1.0006415338699999
2000-07-12,15.2,12.0,20.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-13,15.7,11.0,23.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-14,17.0,11.0,28.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-16,14.9,12.0,21.0,0.0,0.0,8.613833333333336,1.00152976484
2000-07-17,16.0,13.0,23.0,0.0,0.0,8.613833333333336,1.00449053474
2000-07-18,17.7,9.0,29.0,0.0,0.0,8.613833333333336,1.0057735350299999
2000-07-19,17.6,8.0,30.0,0.0,0.0,8.613833333333336,1.0037009960999999
2000-07-20,16.6,10.0,28.0,0.0,0.0,8.613833333333336,1.00054284154
2000-07-21,17.0,11.0,27.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-22,18.3,10.0,30.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-24,19.2,10.0,32.0,0.0,0.0,8.613833333333336,1.0009376108599999
2000-07-25,20.2,10.0,33.0,0.0,0.0,8.613833333333336,0.9984703026099999
2000-07-26,19.6,11.0,29.0,0.0,0.0,8.613833333333336,0.9987663795999999
2000-07-27,18.0,9.0,29.0,0.0,0.0,8.613833333333336,0.9993020807664907
2000-07-28,20.0,11.0,32.0,0.0,0.0,8.613833333333336,1.00054284154
2000-07-29,18.6,11.0,31.0,0.0,0.0,8.613833333333336,0.99886507193
2000-07-30,19.5,10.0,32.0,0.0,0.0,8.613833333333336,0.99797684096
2000-08-01,22.5,13.0,36.0,0.0019650655021834058,0.0,7.8311367380560135,0.9976807639699998
2000-08-02,21.0,12.0,32.0,0.0019650655021834058,0.0,7.8311367380560135,0.9967925329999999
2000-08-03,17.4,12.0,24.0,0.0019650655021834058,0.0,7.8311367380560135,0.99797684096
2000-08-04,17.6,13.0,26.0,0.0019650655021834058,0.0,7.8311367380560135,1.00152976484
2000-08-05,18.2,11.0,30.0,0.0019650655021834058,0.0,7.8311367380560135,1.0017271495
2000-08-06,17.7,12.0,29.0,0.0019650655021834058,0.0,7.8311367380560135,0.9987663795999999
2000-08-07,15.8,12.0,24.0,0.0019650655021834058,0.0,11.9,0.9986676872699999
2000-08-18,19.5,8.0,33.0,0.0019650655021834058,0.0,7.8311367380560135,1.0007402261999998
